flickr_id,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
7146539585,3.4000000000,960,540,yuv420p,29.97002997003,240,8,3104565
7664727482,3.4000000000,960,540,yuv420p,29.97002997003,240,8,2540670
8097209231,3.4000000000,960,540,yuv420p,29.97002997003,240,8,1725214
8380926104,3.4000000000,960,540,yuv420p,29.97002997003,240,8,2886213
9277742312,3.4000000000,960,540,yuv420p,29.97,240,8,4846662
6242642418,3.3983739840,960,540,yuv420p,29.97002997003,240,8,1095699
3699089579,3.3800000000,960,540,yuv420p,24,192,8,1235538
3810054574,3.3800000000,960,540,yuv420p,29.97002997003,240,8,4827782
5130906896,3.3800000000,960,540,yuv420p,24,192,8,801802
5245445672,3.3800000000,960,540,yuv420p,29.97002997003,240,8,2438495
5526460224,3.3800000000,960,540,yuv420p,29.97002997003,240,8,1190320
5541058845,3.3800000000,960,540,yuv420p,29.97002997003,240,8,1122261
5611452609,3.3800000000,960,540,yuv420p,29.97002997003,240,8,3630232
6004183559,3.3800000000,960,540,yuv420p,29.97002997003,240,8,1929286
6319757818,3.3800000000,960,540,yuv420p,29.97002997003,240,8,970609
7541374876,3.3800000000,960,540,yuv420p,29.97002997003,240,8,1094579
8424428827,3.3800000000,960,540,yuv420p,29.97002997003,240,8,2434642
8484812859,3.3800000000,960,540,yuv420p,29.97002997003,240,8,1319432
8716622241,3.3800000000,960,540,yuv420p,29.97002997003,240,8,4136170
9317770917,3.3800000000,960,540,yuv420p,29.97,240,8,1459690
12276570315,3.3652173910,960,540,yuv420p,24,192,8,941619
12020933633,3.3600000000,960,540,yuv420p,25,200,8,970893
4931493432,3.3600000000,960,540,yuv420p,29.97002997003,240,8,1279889
5363205423,3.3600000000,960,540,yuv420p,24,192,8,44663
5641862023,3.3600000000,960,540,yuv420p,29.97002997003,240,8,505222
5769119862,3.3600000000,960,540,yuv420p,29.97002997003,240,8,3075767
6012598017,3.3600000000,960,540,yuv420p,29.97002997003,240,8,1007433
6157684615,3.3600000000,960,540,yuv420p,29.97002997003,240,8,2795270
6416687735,3.3600000000,960,540,yuv420p,29.97002997003,240,8,876115
6490001399,3.3600000000,960,540,yuv420p,24,192,8,647983
6811275923,3.3600000000,960,540,yuv420p,23.976023976024,192,8,1138532
7760313026,3.3600000000,960,540,yuv420p,29.97002997003,240,8,2085418
8236900278,3.3600000000,960,540,yuv420p,24,192,8,986584
8548046708,3.3600000000,960,540,yuv420p,23.976023976024,192,8,2654046
9737640625,3.3600000000,960,540,yuv420p,23.976,181,8,1640694
5455582932,3.3522727270,960,540,yuv420p,29.97002997003,240,8,3002561
10838934973,3.3400000000,960,540,yuv420p,29.97,240,8,1577614
11971608074,3.3400000000,960,540,yuv420p,29.97002997003,240,8,887823
4337949901,3.3400000000,960,540,yuv420p,24,192,8,1093169
4526948676,3.3400000000,960,540,yuv420p,29.97002997003,240,8,1323882
5621520605,3.3400000000,960,540,yuv420p,29.97002997003,240,8,2623500
5912268467,3.3400000000,960,540,yuv420p,29.97002997003,240,8,2422561
6304997355,3.3400000000,960,540,yuv420p,29.97002997003,240,8,3160327
8522230898,3.3400000000,960,540,yuv420p,23.976023976024,192,8,1033542
9209826160,3.3400000000,960,540,yuv420p,29.97,240,8,1965682
9434801897,3.3400000000,960,540,yuv420p,25,200,8,2598911
9586935224,3.3400000000,960,540,yuv420p,29.97,240,8,835344
10340094005,3.3200000000,960,540,yuv420p,29.97,240,8,2216241
11673027224,3.3200000000,960,540,yuv420p,29.97002997003,240,8,1278827
4260295122,3.3200000000,960,540,yuv420p,29.97002997003,240,8,3165846
4265466447,3.3200000000,960,540,yuv420p,24,192,8,1884298
4945025836,3.3200000000,960,540,yuv420p,24,192,8,773471
5023426388,3.3200000000,960,540,yuv420p,29.97002997003,240,8,3644321
5101801222,3.3200000000,960,540,yuv420p,29.97002997003,240,8,1266286
5579073175,3.3200000000,960,540,yuv420p,25,200,8,89378
5825661459,3.3200000000,960,540,yuv420p,29.97002997003,240,8,1763473
6041834062,3.3200000000,960,540,yuv420p,29.97002997003,240,8,1175480
6471207533,3.3200000000,960,540,yuv420p,24,192,8,1159987
6866970306,3.3200000000,960,540,yuv420p,29.97002997003,240,8,1367150
8069868772,3.3200000000,960,540,yuv420p,29.97002997003,240,8,802567
8967888670,3.3200000000,960,540,yuv420p,24,192,8,4274180
3337642103,3.3086419750,960,540,yuv420p,29.97002997003,240,8,1448037
11082897705,3.3000000000,960,540,yuv420p,29.97,240,8,1512156
12836715003,3.3000000000,960,540,yuv420p,29.97,240,8,653293
4391946048,3.3000000000,960,540,yuv420p,29.97002997003,227,8,1515943
4573734018,3.3000000000,960,540,yuv420p,29.97002997003,240,8,2026615
5318369391,3.3000000000,960,540,yuv420p,29.97002997003,240,8,1535100
5512609909,3.3000000000,960,540,yuv420p,29.97002997003,240,8,5633995
5672502803,3.3000000000,960,540,yuv420p,29.97002997003,240,8,1863564
6079632868,3.3000000000,960,540,yuv420p,25,200,8,1620284
6291796040,3.3000000000,960,540,yuv420p,29.97002997003,240,8,638931
6680559525,3.3000000000,960,540,yuv420p,29.97002997003,240,8,1877910
6865667129,3.3000000000,960,540,yuv420p,29.97002997003,240,8,4374016
6981897920,3.3000000000,960,540,yuv420p,29.97002997003,240,8,3595740
7548202460,3.3000000000,960,540,yuv420p,29.97002997003,240,8,1485984
7700672030,3.3000000000,960,540,yuv420p,29.97002997003,240,8,3176148
7834396986,3.3000000000,960,540,yuv420p,29.97002997003,240,8,822669
8031519344,3.3000000000,960,540,yuv420p,29.97002997003,240,8,1707266
8322973249,3.3000000000,960,540,yuv420p,29.97002997003,240,8,1566406
8387302863,3.3000000000,960,540,yuv420p,29.97002997003,240,8,1020678
9659398278,3.3000000000,960,540,yuv420p,29.97,240,8,1458800
11086166076,3.2800000000,960,540,yuv420p,29.97,240,8,1498061
12816380173,3.2800000000,960,540,yuv420p,23.976023976024,192,8,2910255
4184711791,3.2800000000,960,540,yuv420p,24,192,8,2143363
4729578673,3.2800000000,960,540,yuv420p,29.97002997003,240,8,1181488
5030830413,3.2800000000,960,540,yuv420p,29.97002997003,240,8,5393003
5127033299,3.2800000000,960,540,yuv420p,29.97002997003,240,8,1039321
5206708965,3.2800000000,960,540,yuv420p,24,192,8,1119471
5995204968,3.2800000000,960,540,yuv420p,29.97002997003,240,8,4656396
6444142351,3.2800000000,960,540,yuv420p,29.97002997003,240,8,1789775
6937597827,3.2800000000,960,540,yuv420p,29.97002997003,240,8,4430036
7547764246,3.2800000000,960,540,yuv420p,29.97002997003,240,8,2387228
8298917863,3.2800000000,960,540,yuv420p,24,192,8,1315200
8541047953,3.2800000000,960,540,yuv420p,29.97002997003,240,8,433187
9086621277,3.2800000000,960,540,yuv420p,24,192,8,808299
9726323401,3.2720000000,960,540,yuv420p,29.97,240,8,992847
5010279097,3.2689075630,960,540,yuv420p,24,192,8,2394270
10655599784,3.2600000000,960,540,yuv420p,29.97,240,8,2241053
12330492194,3.2600000000,960,540,yuv420p,29.97,240,8,3189095
12788630734,3.2600000000,960,540,yuv420p,29.97002997003,240,8,641573
4323977167,3.2600000000,960,540,yuv420p,29.97002997003,240,8,2160676
4981160522,3.2600000000,960,540,yuv420p,29.97002997003,240,8,3444050
5005236579,3.2600000000,960,540,yuv420p,29.97002997003,240,8,1012488
5539585646,3.2600000000,960,540,yuv420p,29.97002997003,240,8,1243111
6381011947,3.2600000000,960,540,yuv420p,29.97002997003,240,8,2717754
6408909511,3.2600000000,960,540,yuv420p,29.97002997003,240,8,1745725
6660107279,3.2600000000,960,540,yuv420p,29.97002997003,240,8,2404339
6868748154,3.2600000000,960,540,yuv420p,25,200,8,701881
8193379879,3.2600000000,960,540,yuv420p,24,192,8,1358375
9675032717,3.2600000000,960,540,yuv420p,25,200,8,1360395
7123482247,3.2580645160,960,540,yuv420p,23.976023976024,192,8,1026124
10408715786,3.2537313430,960,540,yuv420p,29.97,240,8,2019225
10533906564,3.2400000000,960,540,yuv420p,29.97,240,8,2847785
11902527296,3.2400000000,960,540,yuv420p,29.97002997003,240,8,572207
12682619933,3.2400000000,960,540,yuv420p,29.97,240,8,823285
12989512873,3.2400000000,960,540,yuv420p,23.976,192,8,1673721
4557456762,3.2400000000,960,540,yuv420p,29.97002997003,240,8,1216595
4987165854,3.2400000000,960,540,yuv420p,29.97002997003,240,8,348866
5921571324,3.2400000000,960,540,yuv420p,29.97002997003,240,8,2685358
6760172457,3.2400000000,960,540,yuv420p,24,192,8,4587583
6894958520,3.2400000000,960,540,yuv420p,29.97002997003,240,8,5167862
6935410837,3.2400000000,960,540,yuv420p,25,200,8,3492371
8207372644,3.2400000000,960,540,yuv420p,29.97002997003,240,8,3319496
8772282000,3.2400000000,960,540,yuv420p,29.97002997003,240,8,1667588
5900513019,3.2316602320,960,540,yuv420p,29.97002997003,240,8,571991
10314276135,3.2200000000,960,540,yuv420p,29.97,240,8,1358618
4542323058,3.2200000000,960,540,yuv420p,29.97002997003,240,8,1871139
4842303128,3.2200000000,960,540,yuv420p,29.97002997003,240,8,1414405
5026138416,3.2200000000,960,540,yuv420p,29.97002997003,240,8,2115046
5356092090,3.2200000000,960,540,yuv420p,29.97002997003,240,8,1495127
5879908897,3.2200000000,960,540,yuv420p,25,200,8,2227399
6210381577,3.2200000000,960,540,yuv420p,24,192,8,1751235
8240363350,3.2200000000,960,540,yuv420p,29.97002997003,240,8,576440
8643275693,3.2200000000,960,540,yuv420p,29.97002997003,240,8,1755607
8717841410,3.2200000000,960,540,yuv420p,29.97002997003,240,8,2091159
13276560083,3.2000000000,960,540,yuv420p,29.97002997003,240,8,1292327
3482706595,3.2000000000,960,540,yuv420p,29.97002997003,240,8,2194000
4136131472,3.2000000000,960,540,yuv420p,24,192,8,807913
4281880002,3.2000000000,960,540,yuv420p,24,192,8,934132
4843048363,3.2000000000,960,540,yuv420p,29.97002997003,240,8,2932430
4922109288,3.2000000000,960,540,yuv420p,29.97002997003,240,8,1201526
5066571585,3.2000000000,960,540,yuv420p,29.97002997003,240,8,870403
5360118581,3.2000000000,960,540,yuv420p,29.97002997003,240,8,2584843
6273360207,3.2000000000,960,540,yuv420p,29.97002997003,240,8,1127141
6669111911,3.2000000000,960,540,yuv420p,29.97002997003,240,8,1993908
7481217984,3.2000000000,960,540,yuv420p,29.97002997003,240,8,470981
8486027818,3.2000000000,960,540,yuv420p,29.97002997003,240,8,2852516
8986658663,3.2000000000,960,540,yuv420p,29.97,240,8,1197767
9085955167,3.2000000000,960,540,yuv420p,29.97,240,8,3574999
12965735905,3.1800000000,960,540,yuv420p,29.97,240,8,875136
4406917423,3.1800000000,960,540,yuv420p,23.976023976024,192,8,792942
5040855662,3.1800000000,960,540,yuv420p,29.97002997003,240,8,1385725
5075205526,3.1800000000,960,540,yuv420p,24,192,8,1454657
5214650735,3.1800000000,960,540,yuv420p,29.97002997003,240,8,1242613
5723108521,3.1800000000,960,540,yuv420p,29.97002997003,240,8,2089181
6333567508,3.1800000000,960,540,yuv420p,29.97002997003,240,8,1132916
6868110990,3.1800000000,960,540,yuv420p,29.97002997003,240,8,3652474
6995540661,3.1800000000,960,540,yuv420p,29.97002997003,240,8,3422387
8467238180,3.1800000000,960,540,yuv420p,29.97002997003,240,8,3003640
11944451643,3.1600000000,960,540,yuv420p,29.97002997003,240,8,1001722
3589925544,3.1600000000,960,540,yuv420p,24,192,8,1521756
4067736860,3.1600000000,960,540,yuv420p,29.97002997003,240,8,1182077
4652600104,3.1600000000,960,540,yuv420p,29.97002997003,240,8,1381882
5246827285,3.1600000000,960,540,yuv420p,24,192,8,1221776
5467704373,3.1600000000,960,540,yuv420p,29.97002997003,240,8,2215725
5618829039,3.1600000000,960,540,yuv420p,29.97002997003,240,8,2237754
6100104774,3.1600000000,960,540,yuv420p,29.97002997003,240,8,4098053
6191735552,3.1600000000,960,540,yuv420p,29.97002997003,240,8,533999
6571028091,3.1600000000,960,540,yuv420p,29.97002997003,240,8,1670644
7341359052,3.1600000000,960,540,yuv420p,29.97002997003,240,8,1590036
7591242800,3.1600000000,960,540,yuv420p,25,200,8,2159415
8148981356,3.1600000000,960,540,yuv420p,29.97002997003,240,8,2193235
8254380270,3.1600000000,960,540,yuv420p,24,192,8,1042934
8435518163,3.1600000000,960,540,yuv420p,29.97002997003,240,8,1860376
8670600555,3.1600000000,960,540,yuv420p,29.97002997003,240,8,1815846
9195826668,3.1600000000,960,540,yuv420p,29.97,240,8,1101477
9536307250,3.1600000000,960,540,yuv420p,29.97,240,8,2667005
3240926995,3.1484375000,960,540,yuv420p,29.97002997003,240,8,1669912
10864372176,3.1400000000,960,540,yuv420p,29.97002997003,240,8,2667656
3699539878,3.1400000000,960,540,yuv420p,24,192,8,997145
4202404174,3.1400000000,960,540,yuv420p,29.97002997003,240,8,2177669
4582086726,3.1400000000,960,540,yuv420p,29.97002997003,240,8,3848321
4979493912,3.1400000000,960,540,yuv420p,29.97002997003,240,8,2340914
5987864177,3.1400000000,960,540,yuv420p,29.97002997003,240,8,1890041
6021943274,3.1400000000,960,540,yuv420p,23.976023976024,192,8,4541432
6109922367,3.1400000000,960,540,yuv420p,29.97002997003,240,8,1722759
8152764264,3.1400000000,960,540,yuv420p,29.97002997003,240,8,1562561
8156543755,3.1400000000,960,540,yuv420p,29.97002997003,240,8,3494212
8266961231,3.1400000000,960,540,yuv420p,29.97002997003,240,8,3313226
8281263977,3.1400000000,960,540,yuv420p,29.97002997003,240,8,3421120
5589046662,3.1344537820,960,540,yuv420p,29.97002997003,240,8,1360921
3664548641,3.1215686270,960,540,yuv420p,24,192,8,1280998
10208239954,3.1200000000,960,540,yuv420p,29.97,240,8,772291
10804894696,3.1200000000,960,540,yuv420p,23.976023976024,192,8,2348560
13042523904,3.1200000000,960,540,yuv420p,29.97002997003,240,8,2580660
13255378043,3.1200000000,960,540,yuv420p,29.97002997003,240,8,712048
3425371223,3.1200000000,960,540,yuv420p,29.97002997003,240,8,758184
4809572333,3.1200000000,960,540,yuv420p,23.976023976024,192,8,957554
4864754515,3.1200000000,960,540,yuv420p,24,192,8,1773292
5176278265,3.1200000000,960,540,yuv420p,29.97002997003,240,8,3123286
5590704113,3.1200000000,960,540,yuv420p,29.97002997003,240,8,4331056
5706858082,3.1200000000,960,540,yuv420p,29.97002997003,240,8,2761892
6047579133,3.1200000000,960,540,yuv420p,29.97002997003,240,8,979974
6527804569,3.1200000000,960,540,yuv420p,24,192,8,1418029
6582418637,3.1200000000,960,540,yuv420p,29.97002997003,240,8,747088
6932519097,3.1200000000,960,540,yuv420p,29.97002997003,240,8,2752849
8056761129,3.1200000000,960,540,yuv420p,29.97002997003,240,8,1556614
8129160337,3.1200000000,960,540,yuv420p,29.97002997003,240,8,2106572
8536800170,3.1200000000,960,540,yuv420p,24,192,8,1453205
10602272313,3.1000000000,960,540,yuv420p,29.97,240,8,1712723
10609570083,3.1000000000,960,540,yuv420p,29.97,240,8,1306251
12626612584,3.1000000000,960,540,yuv420p,29.97,240,8,971909
12899309364,3.1000000000,960,540,yuv420p,29.97,240,8,744554
3015973424,3.1000000000,960,540,yuv420p,23.976023976024,192,8,602939
4593126957,3.1000000000,960,540,yuv420p,29.97002997003,240,8,1655065
5143368697,3.1000000000,960,540,yuv420p,29.97002997003,240,8,3059700
5250183455,3.1000000000,960,540,yuv420p,29.97002997003,240,8,1839996
5974403907,3.1000000000,960,540,yuv420p,23.976023976024,192,8,739867
6696625151,3.1000000000,960,540,yuv420p,29.97002997003,240,8,1514195
6948249567,3.1000000000,960,540,yuv420p,29.97002997003,240,8,3018780
7520968610,3.1000000000,960,540,yuv420p,29.97002997003,240,8,1023186
7693986854,3.1000000000,960,540,yuv420p,29.97002997003,240,8,1072849
8039435442,3.1000000000,960,540,yuv420p,29.97002997003,240,8,945517
9093682547,3.1000000000,960,540,yuv420p,23.976,192,8,3233472
10116604143,3.0800000000,960,540,yuv420p,23.976,192,8,2418959
3359662128,3.0800000000,960,540,yuv420p,23.976023976024,192,8,2328441
3617102785,3.0800000000,960,540,yuv420p,29.97002997003,240,8,1038352
4491961485,3.0800000000,960,540,yuv420p,24,192,8,1241413
4761429801,3.0800000000,960,540,yuv420p,24,192,8,1952307
4867899444,3.0800000000,960,540,yuv420p,29.97002997003,240,8,3364818
4969714039,3.0800000000,960,540,yuv420p,29.97002997003,240,8,4472100
5115193359,3.0800000000,960,540,yuv420p,29.97002997003,240,8,1404048
5223525504,3.0800000000,960,540,yuv420p,29.97002997003,240,8,1805918
5260933475,3.0800000000,960,540,yuv420p,24,192,8,1394740
6104508040,3.0800000000,960,540,yuv420p,29.97002997003,240,8,1412791
6250048696,3.0800000000,960,540,yuv420p,29.97002997003,240,8,3831003
6338210961,3.0800000000,960,540,yuv420p,29.97002997003,240,8,5490825
6439107119,3.0800000000,960,540,yuv420p,29.97002997003,240,8,1296751
6867926575,3.0800000000,960,540,yuv420p,29.97002997003,240,8,1436039
8253260683,3.0800000000,960,540,yuv420p,24,192,8,1499146
8565847545,3.0800000000,960,540,yuv420p,29.97002997003,240,8,6491672
8733102851,3.0800000000,960,540,yuv420p,29.97002997003,240,8,3562232
11403577283,3.0600000000,960,540,yuv420p,23.976023976024,192,8,987844
3431305644,3.0600000000,960,540,yuv420p,24,192,8,2858403
4383007820,3.0600000000,960,540,yuv420p,29.97002997003,240,8,2281127
4850105788,3.0600000000,960,540,yuv420p,29.97002997003,240,8,1985186
4876943348,3.0600000000,960,540,yuv420p,29.97002997003,240,8,2685455
5458000924,3.0600000000,960,540,yuv420p,29.97002997003,240,8,982252
5815295661,3.0600000000,960,540,yuv420p,29.97002997003,240,8,1587150
6060761361,3.0600000000,960,540,yuv420p,29.97002997003,240,8,3158646
6181812275,3.0600000000,960,540,yuv420p,29.97002997003,240,8,1342350
8005708131,3.0600000000,960,540,yuv420p,29.97002997003,240,8,2637004
8124951690,3.0600000000,960,540,yuv420p,29.97002997003,240,8,1041968
9766188655,3.0600000000,960,540,yuv420p,29.97,240,8,2647098
10838718774,3.0400000000,960,540,yuv420p,29.97,240,8,1618155
3263720175,3.0400000000,960,540,yuv420p,23.976023976024,192,8,2315848
3321308714,3.0400000000,960,540,yuv420p,23.976023976024,192,8,1583276
3904711682,3.0400000000,960,540,yuv420p,29.97002997003,240,8,4087392
5218123691,3.0400000000,960,540,yuv420p,24,192,8,1639133
5329960963,3.0400000000,960,540,yuv420p,24,192,8,726956
5633788395,3.0400000000,960,540,yuv420p,29.97002997003,240,8,3242865
5972627544,3.0400000000,960,540,yuv420p,24,192,8,1626059
6671136435,3.0400000000,960,540,yuv420p,29.97002997003,240,8,2973691
6959318659,3.0400000000,960,540,yuv420p,29.97002997003,240,8,950296
7548330816,3.0400000000,960,540,yuv420p,23.976023976024,192,8,1148612
7969995368,3.0400000000,960,540,yuv420p,29.97002997003,240,8,941546
9459232387,3.0400000000,960,540,yuv420p,29.97,240,8,2232466
4335304419,3.0200000000,960,540,yuv420p,29.97002997003,240,8,2089024
4414516665,3.0200000000,960,540,yuv420p,25,200,8,2322810
4615948555,3.0200000000,960,540,yuv420p,23.976023976024,192,8,1827119
5479646341,3.0200000000,960,540,yuv420p,29.97002997003,240,8,1945058
5717841095,3.0200000000,960,540,yuv420p,23.976023976024,192,8,1985480
6021794037,3.0200000000,960,540,yuv420p,29.97002997003,240,8,783490
6518466029,3.0200000000,960,540,yuv420p,24,192,8,1130132
6953979425,3.0200000000,960,540,yuv420p,29.97002997003,240,8,2450508
6971497024,3.0200000000,960,540,yuv420p,29.97002997003,240,8,1991816
7453163014,3.0200000000,960,540,yuv420p,24,192,8,3817058
7526781566,3.0200000000,960,540,yuv420p,29.97002997003,240,8,3177058
7542896986,3.0200000000,960,540,yuv420p,24,192,8,1545038
8072548302,3.0200000000,960,540,yuv420p,29.97002997003,240,8,2603556
8331470149,3.0200000000,960,540,yuv420p,23.976023976024,192,8,1356873
9089204842,3.0200000000,960,540,yuv420p,23.976,192,8,1215385
9098899158,3.0200000000,960,540,yuv420p,23.976,192,8,814419
10838546955,3.0000000000,960,540,yuv420p,29.97,240,8,2241338
12044525214,3.0000000000,960,540,yuv420p,29.97,240,8,771245
4723346787,3.0000000000,960,540,yuv420p,29.97002997003,240,8,1929706
4771991539,3.0000000000,960,540,yuv420p,24,192,8,1153756
5218188823,3.0000000000,960,540,yuv420p,24,192,8,1802301
5440091902,3.0000000000,960,540,yuv420p,29.97002997003,240,8,1208359
5622498540,3.0000000000,960,540,yuv420p,29.97002997003,240,8,2547057
5737374844,3.0000000000,960,540,yuv420p,24,192,8,1281998
5786034294,3.0000000000,960,540,yuv420p,23.976023976024,192,8,2531448
5996750151,3.0000000000,960,540,yuv420p,24,192,8,1479958
6281135899,3.0000000000,960,540,yuv420p,29.97002997003,240,8,2956135
8976267501,3.0000000000,960,540,yuv420p,29.97,240,8,754682
9425570317,3.0000000000,960,540,yuv420p,24,192,8,2313320
12274927193,2.9800000000,960,540,yuv420p,23.976023976024,192,8,1271553
4956991827,2.9800000000,960,540,yuv420p,29.97002997003,240,8,2693941
5169144673,2.9800000000,960,540,yuv420p,29.97002997003,240,8,1347571
6858182534,2.9800000000,960,540,yuv420p,29.97002997003,240,8,4522832
7402519316,2.9800000000,960,540,yuv420p,29.97002997003,240,8,2572580
7681404078,2.9800000000,960,540,yuv420p,29.97002997003,240,8,987122
8007634384,2.9800000000,960,540,yuv420p,29.97002997003,240,8,2790389
8151400613,2.9800000000,960,540,yuv420p,29.97002997003,240,8,2982240
8688311915,2.9800000000,960,540,yuv420p,29.97002997003,240,8,1536038
10016324794,2.9600000000,960,540,yuv420p,23.976,192,8,2238398
11913590004,2.9600000000,960,540,yuv420p,24,192,8,3765100
3357588876,2.9600000000,960,540,yuv420p,25,200,8,938192
4286406568,2.9600000000,960,540,yuv420p,29.97002997003,240,8,768316
4870064087,2.9600000000,960,540,yuv420p,29.97002997003,240,8,1587738
5698463243,2.9600000000,960,540,yuv420p,25,200,8,1934344
6775766604,2.9600000000,960,540,yuv420p,29.97002997003,240,8,1438081
6804829908,2.9600000000,960,540,yuv420p,29.97002997003,240,8,1221126
7897815844,2.9600000000,960,540,yuv420p,29.97002997003,240,8,4100348
8299847304,2.9600000000,960,540,yuv420p,24,192,8,699468
9908050493,2.9600000000,960,540,yuv420p,29.97,226,8,2014452
4020832533,2.9486166010,960,540,yuv420p,23.976023976024,184,8,1363902
12758594775,2.9400000000,960,540,yuv420p,29.97002997003,240,8,2501960
4932309592,2.9400000000,960,540,yuv420p,29.97002997003,240,8,4097070
5204063512,2.9400000000,960,540,yuv420p,29.97002997003,240,8,2457455
5559135240,2.9400000000,960,540,yuv420p,24,192,8,1483267
6638842709,2.9400000000,960,540,yuv420p,29.97002997003,240,8,5721523
6830500351,2.9400000000,960,540,yuv420p,29.97002997003,240,8,2314276
7556474634,2.9400000000,960,540,yuv420p,29.97002997003,240,8,3416868
8223463984,2.9400000000,960,540,yuv420p,29.97002997003,240,8,1233751
8563986596,2.9400000000,960,540,yuv420p,29.97002997003,240,8,4636315
7208119980,2.9338521400,960,540,yuv420p,29.97002997003,240,8,637828
12633847193,2.9200000000,960,540,yuv420p,29.97,240,8,3502431
3218223446,2.9200000000,960,540,yuv420p,29.97002997003,240,8,800799
3710887216,2.9200000000,960,540,yuv420p,29.97002997003,240,8,4066451
4453069241,2.9200000000,960,540,yuv420p,29.97002997003,240,8,1079384
4465669054,2.9200000000,960,540,yuv420p,24,192,8,1384148
6408210773,2.9200000000,960,540,yuv420p,23.976023976024,192,8,1380828
6694501209,2.9200000000,960,540,yuv420p,29.97002997003,240,8,2468121
7395710342,2.9200000000,960,540,yuv420p,29.97002997003,240,8,1026164
6849945228,2.9179687500,960,540,yuv420p,23.976023976024,192,8,2133904
12186470506,2.9000000000,960,540,yuv420p,29.97002997003,240,8,2143827
3715429501,2.9000000000,960,540,yuv420p,29.97002997003,240,8,3055921
4236199952,2.9000000000,960,540,yuv420p,29.97002997003,240,8,1000422
4971091773,2.9000000000,960,540,yuv420p,24,192,8,681868
5469530975,2.9000000000,960,540,yuv420p,29.97002997003,240,8,2225937
5649370618,2.9000000000,960,540,yuv420p,29.97002997003,240,8,2011461
5823644068,2.9000000000,960,540,yuv420p,24,192,8,1128479
5988574543,2.9000000000,960,540,yuv420p,29.97002997003,240,8,4973944
5999732346,2.9000000000,960,540,yuv420p,24,192,8,920962
7141804343,2.9000000000,960,540,yuv420p,29.97002997003,240,8,3428654
8132161360,2.9000000000,960,540,yuv420p,24,192,8,1403183
9144368303,2.9000000000,960,540,yuv420p,23.976,192,8,2248935
3781419322,2.8978723400,960,540,yuv420p,23.976023976024,192,8,1181104
10521676086,2.8800000000,960,540,yuv420p,29.97,240,8,3270905
12923454185,2.8800000000,960,540,yuv420p,29.97002997003,240,8,778401
3179649855,2.8800000000,960,540,yuv420p,23.976023976024,192,8,2405691
4367069947,2.8800000000,960,540,yuv420p,24,192,8,433566
5170915466,2.8800000000,960,540,yuv420p,29.97002997003,240,8,1033815
5311187352,2.8800000000,960,540,yuv420p,29.97002997003,240,8,1123875
5490599661,2.8800000000,960,540,yuv420p,29.97002997003,240,8,1338946
5561000398,2.8800000000,960,540,yuv420p,24,192,8,908722
6065207696,2.8800000000,960,540,yuv420p,29.97002997003,240,8,4644489
6812860936,2.8800000000,960,540,yuv420p,29.97002997003,240,8,2728123
7122092993,2.8800000000,960,540,yuv420p,29.97002997003,240,8,3951396
9812197286,2.8800000000,960,540,yuv420p,29.97,240,8,2807203
10128248563,2.8600000000,960,540,yuv420p,29.97,240,8,3338251
10500520233,2.8600000000,960,540,yuv420p,29.97,240,8,1845230
12912266335,2.8600000000,960,540,yuv420p,24,192,8,1221753
3930579113,2.8600000000,960,540,yuv420p,29.97002997003,240,8,2446231
4033322131,2.8600000000,960,540,yuv420p,29.97002997003,240,8,854176
4297535685,2.8600000000,960,540,yuv420p,29.97002997003,240,8,1551099
5653702857,2.8600000000,960,540,yuv420p,29.97002997003,240,8,2228117
5668795950,2.8600000000,960,540,yuv420p,24,192,8,1517922
6062892973,2.8600000000,960,540,yuv420p,29.97002997003,240,8,6374485
6092433561,2.8600000000,960,540,yuv420p,29.97002997003,240,8,1300986
7005478889,2.8600000000,960,540,yuv420p,23.976023976024,192,8,4456630
7117529219,2.8600000000,960,540,yuv420p,29.97002997003,240,8,2464766
7246583832,2.8600000000,960,540,yuv420p,24,192,8,349941
7381539666,2.8600000000,960,540,yuv420p,29.97002997003,240,8,1074304
8098521993,2.8600000000,960,540,yuv420p,29.97002997003,240,8,1800322
8842319020,2.8600000000,960,540,yuv420p,23.976,192,8,490932
9083519636,2.8600000000,960,540,yuv420p,29.97,240,8,2931541
4299787720,2.8498023720,960,540,yuv420p,29.97002997003,240,8,4088771
10691750555,2.8400000000,960,540,yuv420p,23.976,192,8,2631444
12816958564,2.8400000000,960,540,yuv420p,25,200,8,2638265
3583315023,2.8400000000,960,540,yuv420p,24,192,8,2154376
5379210063,2.8400000000,960,540,yuv420p,29.97002997003,240,8,2719775
6320892865,2.8400000000,960,540,yuv420p,23.976023976024,192,8,810254
6916420878,2.8400000000,960,540,yuv420p,24,192,8,850002
8366966088,2.8400000000,960,540,yuv420p,29.97002997003,240,8,3004191
8396734122,2.8400000000,960,540,yuv420p,24,192,8,1697943
4734666961,2.8200000000,960,540,yuv420p,29.97002997003,240,8,1648172
4901210888,2.8200000000,960,540,yuv420p,29.97002997003,240,8,899417
5149271412,2.8200000000,960,540,yuv420p,29.97002997003,240,8,1669567
5609569195,2.8200000000,960,540,yuv420p,29.97002997003,240,8,3901116
6135877141,2.8200000000,960,540,yuv420p,24,192,8,1171870
6874423527,2.8200000000,960,540,yuv420p,24,192,8,655553
